TLM_PKT_NAME,PKT_ID,TLM_PKT_RELID,tlm_pkt_SHORT_DESCRIPTION,tlm_pkt_DESCRIPTION,MAX_LENGTH,SEQUENCE_NUMBER,AGGREGATE_SPEC_RELID,DATA_ITEM_NAME,DATA_ITEM_RELID,data_item_SHORT_DESCRIPTION,data_item_DESCRIPTION,DATA_TYPE_NAME,DATA_TYPE_RELID,NUM_BITS,ARRAY_NAME,ARRAY_RELID,NUM_DIMENSIONS,DIM_1_SIZE,DIM_2_SIZE,ENUM_NAME,ENUM_RELID,CONSTRAINT_RELID,ANALOG_NAME,ANALOG_RELID,ENDIAN_NAME,ENDIAN_RELID
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,190,31118,BAT_PMK_AVG_CURR,31118,Pumpkin Battery Average Current,Approximates a one-minute rolling average of the current being supplied (or accepted) through the battery terminals.,Int16,7,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,200,31119,BAT_PMK_REL_SOC,31119,Pumpkin Battery Relative State Of Charge,Predicted remaining battery capacity expressed as a percentage of FullChargeCapacity.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,210,31120,BAT_PMK_ABS_SOC,31120,Pumpkin Battery Absolute State Of Charge,Predicted remaining battery capacity.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,220,31121,BAT_PMK_REM_CAP,31121,Pumpkin Battery Remaining Capacity,Predicted charge or energy remaining in the battery.,UInt16,25,16,,,,,,,,,BAT_PMK_CAP,601,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,230,31122,BAT_PMK_FC_CAP,31122,Pumpkin Battery Full Charge Capacity,Predicted pack capacity when it is fully charged.,UInt16,25,16,,,,,,,,,BAT_PMK_CAP,601,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,240,31123,BAT_PMK_RTTE,31123,Pumpkin Battery Run Time To Empty,"Predicted remaining battery life at the present rate of discharge. A value of 65,535 indicates that the battery is not being discharged.",UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,250,31124,BAT_PMK_ATTE,31124,Pumpkin Battery Average Time To Empty,"Predicted remaining battery life based on AverageCurrent.  A value of 65,535 indicates that the battery is not being discharged.",UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,260,31125,BAT_PMK_ATTF,31125,Pumpkin Battery Average Time To Full,"Predicted remaining time until the battery reaches full charge based on AverageCurrent.  A value of 65,535 indicates that the battery is not being charged.",UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,270,31126,BAT_PMK_CH_CURR,31126,Pumpkin Battery Charging Current,"Desired charging current.  A value of 65,535 indicates that a charger should operate as a voltage source outside its maximum regulated current range.",UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,280,31127,BAT_PMK_CH_VOLT,31127,Pumpkin Battery Charging Voltage,"Desired charging voltage.  A value of 65,535 indicates that a charger should operate as a current source outside its maximum regulated voltage range.",UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,290,31143,BAT_PMK_BS_OCA,31143,Pumpkin Battery Status Overcharged Alarm,Bit field of Battery Status indicating if overcharged alarm is set.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,291,31142,BAT_PMK_BS_TCA,31142,Pumpkin Battery Status Terminate Charge Alarm,Bit field of Battery Status indicating if terminate charge alarm is set.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,292,31141,BAT_PMK_BS_RSVD_HB5,31141,Pumpkin Battery Status Reserved Bit 5 High Byte,Bit field of Battery Status indicating reserved bit 5 of high byte.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,293,31140,BAT_PMK_BS_OTA,31140,Pumpkin Battery Status Over Temperature Alarm,Bit field of Battery Status indicating if over temperature alarm is set.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,294,31139,BAT_PMK_BS_TDA,31139,Pumpkin Battery Status Terminate Discharge Alarm,Bit field of Battery Status indicating if terminate discharge alarm is set.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,295,31138,BAT_PMK_BS_RSVD_HB2,31138,Pumpkin Battery Status Reserved Bit 2 High Byte,Bit field of Battery Status indicating reserved bit 2 of high byte.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,296,31137,BAT_PMK_BS_RCA,31137,Pumpkin Battery Status Remaining Capacity Alarm,Bit field of Battery Status indicating if remaining capacity alarm is set.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,297,31136,BAT_PMK_BS_RTA,31136,Pumpkin Battery Status Remaining Time Alarm,Bit field of Battery Status indicating if remaining time alarm is set.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,298,31135,BAT_PMK_BS_INIT,31135,Pumpkin Battery Status Initialization,Bit field of Battery Status indicating initialization.  The INIT flag is always set in NORMAL operation.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,299,31134,BAT_PMK_BS_DSG,31134,Pumpkin Battery Status Discharging,Bit field of Battery Status indicating battery is discharging.,1BitUInt16,9,1,,,,,,BAT_PMK_BS_DSG,43,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,300,31133,BAT_PMK_BS_FC,31133,Pumpkin Battery Status Fully Charged,Bit field of Battery Status indicating battery is fully charged.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,301,31132,BAT_PMK_BS_FD,31132,Pumpkin Battery Status Fully Discharged,Bit field of Battery Status indicating battery is fully discharged,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,302,31131,BAT_PMK_BS_EC3,31131,Pumpkin Battery Status Error Code Bit 3,Bit 3 of Battery Status low byte indicating return status of SBS function.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,303,31130,BAT_PMK_BS_EC2,31130,Pumpkin Battery Status Error Code Bit 2,Bit 2 of Battery Status low byte indicating return status of SBS function.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,304,31129,BAT_PMK_BS_EC1,31129,Pumpkin Battery Status Error Code Bit 1,Bit 1 of Battery Status low byte indicating return status of SBS function.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,305,31128,BAT_PMK_BS_EC0,31128,Pumpkin Battery Status Error Code Bit 0,Bit 0 of Battery Status low byte indicating return status of SBS function.,1BitUInt16,9,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,306,31144,BAT_PMK_BS_EC,31144,Pumpkin Battery Status Error Code,4 LSB's of Battery Status indicating status of bq34z653-based battery.,UInt8,24,8,,,,,,BAT_PMK_BS_EC,42,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,310,31148,BAT_PMK_CYCLE_CNT,31148,Pumpkin Battery Cycle Count,The number of cycles the battery has experienced.,UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,320,31149,BAT_PMK_DES_CAP,31149,Pumpkin Battery Design Capacity,The theoretical or nominal capacity of a new pack.,UInt16,25,16,,,,,,,,,BAT_PMK_CAP,601,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,330,31150,BAT_PMK_DES_VOLT,31150,Pumpkin Battery Design Voltage,Theoretical voltage of a new pack.,UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,360,31157,BAT_PMK_EXTRA_TEMP1,31157,Pumpkin Battery Extra Temperature Sensor 1,Extra Temperature Sensor 1,UInt16,25,16,,,,,,,,,BAT_PMK_TEMP,600,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,361,31158,BAT_PMK_EXTRA_TEMP2,31158,Pumpkin Battery Extra Temperature Sensor 2,Extra Temperature Sensor 2,UInt16,25,16,,,,,,,,,BAT_PMK_TEMP,600,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,362,31159,BAT_PMK_EXTRA_TEMP3,31159,Pumpkin Battery Extra Temperature Sensor 3,Extra Temperature Sensor 3,UInt16,25,16,,,,,,,,,BAT_PMK_TEMP,600,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,363,31160,BAT_PMK_EXTRA_TEMP4,31160,Pumpkin Battery Extra Temperature Sensor 4,Extra Temperature Sensor 4,UInt16,25,16,,,,,,,,,BAT_PMK_TEMP,600,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,364,31161,BAT_PMK_STATUS_REV_1,31161,Pumpkin Battery Status First Bit Of Revision Indicator,,1BitUInt8,1,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,365,31162,BAT_PMK_STATUS_REV_2,31162,Pumpkin Battery Status Second Bit Of Revision Indicator,,1BitUInt8,1,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,366,31163,BAT_PMK_STATUS_BIT6_UNUSED,31163,Pumpkin Battery Status Bit 6 Unused,,1BitUInt8,1,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,367,31164,BAT_PMK_STATUS_LOCAL_SMB_PULL,31164,Pumpkin Battery Status Local SMB Pullups,,1BitUInt8,1,1,,,,,,OFF_ON,297,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,368,31165,BAT_PMK_HEATER_CTRL,31165,Pumpkin Battery Status Heater Control,,1BitUInt8,1,1,,,,,,OFF_ON,297,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,369,31166,BAT_PMK_SPC_OVERVOLT,31166,Pumpkin Battery Secondary Protection Cell Overvoltage Signal,,1BitUInt8,1,1,,,,,,BAT_PMK_SPC_OVERVOLT,44,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,370,31167,BAT_PMK_BQ_ALERT,31167,Pumpkin Battery BQ34Z651 ALERT output,,1BitUInt8,1,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,371,31168,BAT_PMK_BQ_SAFE,31168,Pumpkin Battery BQ34Z651 SAFE output,,1BitUInt8,1,1,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,372,31169,BAT_PMK_PFT,31169,Pumpkin Battery Permanent Failure Time,,Character,301,8,BAT_PMK_PFT,1500,1,15,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,373,31170,BAT_PMK_PFR,31170,Pumpkin Battery Permanent Failure Registers,4 byte big-endian value representing the Permanent Failure Alert Register and Permanent Failure Status Register,UInt8,24,8,BAT_PMK_PFR,1501,1,4,,,,,,,big_endian,3
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,374,31171,BAT_PMK_BQS_DATA,31171,Pumpkin Battery Data Read From BM2 BQS Command,,UInt8,24,8,BAT_PMK_BQS_DATA,1502,1,32,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,375,31172,BAT_PMK_BQF_DATA,31172,Pumpkin Battery Data Read From BM2 BQF Command,,UInt8,24,8,BAT_PMK_BQF_DATA,1503,1,32,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,376,31173,BAT_PMK_BQM_DATA,31173,Pumpkin Battery Data Read From BM2 BQM Command,,UInt8,24,8,BAT_PMK_BQM_DATA,1504,1,2,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,377,31174,BAT_PMK_FUN_INT_VAL,31174,Pumpkin Battery Integer Return Value From BM2 FUN Command,,UInt32,26,32,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,378,31188,BAT_PMK_FUN_DBL_VAL,31188,Pumpkin Battery Double Return Value From BM2 FUN Command,,Ieee64,29,64,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,379,31151,BAT_PMK_CELL_VOLT4,31151,Pumpkin Battery Cell Voltage 4,Calculated individual topmost series cell element voltage.,UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,380,31152,BAT_PMK_CELL_VOLT3,31152,Pumpkin Battery Cell Voltage 3,Calculated individual cell voltage.,UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,381,31153,BAT_PMK_CELL_VOLT2,31153,Pumpkin Battery Cell Voltage 2,Calculated individual cell voltage.,UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,382,31154,BAT_PMK_CELL_VOLT1,31154,Pumpkin Battery Cell Voltage 1,Calculated individual bottommost series cell element voltage.,UInt16,25,16,,,,,,,,,,,little_endian,2
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,400,31175,BAT_PMK_SAR,31175,Pumpkin Battery Safety Alert Register,2 byte big-endian value representing the Safety Alert Register,UInt8,24,8,BAT_PMK_REG,1506,1,2,,,,,,,big_endian,3
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,420,31176,BAT_PMK_SSR,31176,Pumpkin Battery Safety Status Register,2 byte big-endian value representing the Safety Status Register,UInt8,24,8,BAT_PMK_REG,1506,1,2,,,,,,,big_endian,3
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,440,31177,BAT_PMK_PFAR,31177,Pumpkin Battery Permanent Failure Alert Register,2 byte big-endian value representing the Permanent Failure Alert Register,UInt8,24,8,BAT_PMK_REG,1506,1,2,,,,,,,big_endian,3
BATPMKTLM,145,2602,Pumpkin Battery Telemetry,Telemetry from the Pumpkin Battery BM2 SupMCU and TI BQ34Z653 gas gauge chip that is interfaced to the BM2,224,460,31178,BAT_PMK_PFSR,31178,Pumpkin Battery Permanent Failure Status Register,2 byte big-endian value representing the Permanent Failure Status Register,UInt8,24,8,BAT_PMK_REG,1506,1,2,,,,,,,big_endian,3
